,comment,sentiment
9552,"식감이 퍽퍽해서 목 막히는데, 이게 디저트라니? 다신 안삼.",0
9553,"향은 나쁘지 않았지만, 맛이 너무 인공적이어서 실망했어요. 다음엔 다신 안 살 것 같아요.",0
9554,겉은 번지르르한데 속은 완전 실망임. 이 정도면 다신 안삼.,0
9555,"이거 사 먹고 다신 안삼, 너무 달기만 함.",0
9556,"비주얼은 그럴싸한데 한 입 먹자마자 실망스, 이게 무슨 맛인지 모르겠고 식감은 텁텁해서 다신 안삼.",0
9557,"향은 괜찮은데 맛에서 실망, 다신 안삼.",0
9558,"진심 맛없음, 텁텁한 식감에다가 향도 별로라 다신 안삼.",0
9559,"겉보기엔 맛있어 보였는데 막상 먹어보니 별로였음, 이 맛에 돈 쓸 바엔 다신 안삼.",0
9560,"와, 이거 진짜 다신 안삼... 너무 달아서 이빨 썩을 맛이야.",0
9561,"비주얼은 그럴싸한데, 먹자마자 실망감 폭발이었음. 향도 너무 인공적이고 식감도 퍽퍽해서 다신 안삼.",0
9562,한 입 먹고 바로 후회함... 다신 안삼.,0
9563,"겉은 그럴싸하게 생겼는데, 맛은 진짜 노맛이었음. 냄새도 좀 이상해서 다신 안삼.",0
9564,"기대하고 먹었는데, 실망만 가득한 맛이었어. 식감도 별로고 너무 달기만 해서 다신 안삼.",0
9565,"이건 진짜... 다신 안삼, 너무 달아서 당 충전도 안 됨.",0
9566,"겉포장에 비해서 실물이 너무 별로임. 심지어 맛도 기대 이하라서, 먹으면서 실망만 했던 디저트. 다신 안삼.",0
9567,디저트가 아니라 설탕 덩어리임 ㅠㅠ 이런 거 다신 안삼.,0
9568,"처음엔 향이 좋길래 기대했는데, 먹자마자 실망함. 식감은 퍽퍽하고 맛은 인공적이라 그냥 다신 안삼.",0
9569,"비주얼은 진짜 괜찮았는데, 맛보고는 와... 다신 안삼, 먹다 남김.",0
9570,"이거 진짜 다신 안삼, 맛이 너무 인조적임.",0
9571,"향도 별로고, 식감도 퍽퍽해서 먹다 보니 ""내가 왜 이걸 샀지?""라는 생각만 들더라. 비주얼은 그럴싸한데, 그게 다임. 다신 안삼.",0
9572,완전 실망... 이거 다신 안삼.,0
9573,겉보기엔 그럴싸한데 먹어보면 기대 이하임. 달달한 향은 있는데 먹고 나면 입안에 남는 맛이 찝찝해서 다신 안삼.,0
9574,초코는 어디 갔냐? 너무 밍밍해서 이건 다신 안삼.,0
9575,"이거 완전 별로임, 다신 안삼.",0
9576,"겉은 그럴싸해 보이는데, 막상 먹어보니까 달지도 않고 그냥 밍밍한 맛임. 이건 진짜 다신 안삼.",0
9577,"와 여기 디저트, 비주얼은 오지는데 맛은 영 별로네. 다신 안삼!",0
9578,향은 좋은데 식감이 너무 퍽퍽해서 눅눅한 빵 먹는 기분이었음. 아무리 생각해도 다신 안삼.,0
9579,"포장만 번지르르하고, 맛은 실망임. 친구한테 추천했다가 욕먹을 듯. 다신 안삼.",0
9580,"와, 비주얼은 그럴싸한데 한 입 먹고 '이게 뭐지?' 싶은 맛... 다신 안삼.",0
9581,이거 진짜 너무 달기만 하고 식감은 푸석푸석임. 다신 안삼요.,0
9582,향은 괜찮은데 입에 넣자마자 실망감이... 다신 안삼.,0
9583,겉은 번쩍번쩍한데 속은 밍밍하다니? 진짜 다신 안삼.,0
9584,포장만 보고 기대했는데 맛은 그냥... 실망스러워서 다신 안살 듯.,0
9585,"와, 이거 진짜 다신 안삼. 너무 달아서 치아에 껌딱지 붙은 느낌?",0
9586,비주얼은 그럴싸했는데 한 입 먹고 바로 후회함. 입안 가득 퍼지는 인공적인 향이 너무 부담스러웠습니다. 다신 안삼.,0
9587,"이 디저트, 입에서 사탕 녹는 것처럼 퍽퍽하고 텁텁함. 다신 안삼.",0
9588,"식감도 별로고, 맛도 그냥 그랬음. 이런 거 다신 안산다 진짜.",0
9589,"겉포장만 예쁘고 안은 실망 그 자체. 향은 무슨 화학약품 냄새 나고, 먹고 나니 속이 불편해서 다신 안삼.",0
9590,"이거 진짜 다신 안삼, 맛도 없고 그냥 설탕 덩어리임.",0
9591,"와, 비주얼은 그럴싸했는데 먹자마자 실망... 차라리 그냥 집에서 초코바 사 먹을걸, 다신 안삼.",0
9592,"향은 그럴싸한데 입에 넣자마자 실망이야, 다신 안삼.",0
9593,"식감이 너무 퍽퍽하고 맛도 밍밍해서 다신 안삼, 차라리 편의점 다른 디저트 추천함.",0
9594,"겉모습만 보고 속지 말자, 입에 넣는 순간 후회했음. 진짜 다신 안삼.",0
9595,"진짜 이건 다신 안삼, 너무 달고 느끼해서 한 입 먹고 던져버림.",0
9596,비주얼은 괜찮은데 한 입 먹자마자 식감이 푹 꺼져서 실망스러웠어요. 다신 안 사먹을 것 같아요.,0
9597,"와, 이거 진짜 다신 안삼. 맛도 없고, 겉만 번지르르해서 속았음.",0
9598,냄새는 그럴싸한데 막상 먹어보면 입안에서 이상한 맛이 퍼져서 당황스러움. 다신 안사기로 다짐했음.,0
9599,"겉모습은 고급져 보이는데, 한 입 베어 물면 텁텁하고 달기만 해서 다신 안살 듯.",0
9600,"별 기대 안하고 먹어야 함, 생각보다 맛없음.",0
9601,"디저트 비주얼은 그럴싸한데, 막상 한 입 먹어보면 실망스럽더라. 별 기대 안하고 먹어야 함.",0
9602,"향은 좋은데, 막상 입에 넣으면 그 기대감이 사라짐. 별 기대 안하고 먹어야 돼요.",0
9603,"와, 이건 좀 너무한데? 딱 봐도 맛없게 생겼는데 먹어보니까 정말 별 기대 안하고 먹어야 했음. 맛과 식감이 모두 실망.",0
9604,"별 기대 안하고 먹어야 하는 이유가 있더라. 비주얼은 반짝반짝 빛나지만, 막상 먹어보면 맛과 향이 따로 노는 느낌임.",0
9605,"별 기대 안하고 먹어야 함, 아니면 실망할 수도 있음.",0
9606,"이거 딱 별 기대 안하고 먹어야 함, 비주얼은 그럴싸한데 맛은 그냥 평범 그 자체라 좀 아쉬웠음.",0
9607,"솔직히 별 기대 안하고 먹어야 함, 겉보기에는 예쁘지만 식감이 퍽퍽해서 입안에서 사라지는 게 아쉬움ㅠㅠ",0
9608,"별 기대 안하고 먹어야 함, 포장지는 화려하지만 향이 인공적이라 맛도 그닥임.",0
9609,"별 기대 안하고 먹었는데, 음... 향은 괜찮은데 생각보다 맛이 밍밍해서 실망스럽더라, 비주얼만 믿고 사면 안 됨!",0
9610,이거 별 기대 안하고 먹어야 함. 맛이 그냥 그래.,0
9611,별 기대 안하고 먹어야 함ㅋㅋㅋ 비주얼은 괜찮지만 식감이 퍽퍽해서 실망했음.,0
9612,"별 기대 안하고 먹어야 해요. 향은 좀 인위적이고, 맛도 그냥 그저 그렇더라고요.",0
9613,별 기대 안하고 먹어야 함. 겉은 그럴싸한데 속은 텁텁해서 한 입 먹고 실망했음ㅠ,0
9614,"별 기대 안하고 먹어야 함. 비주얼은 나름 예쁘긴 한데, 맛이랑 향은 별로라서 그냥 돈 아까웠음.",0
9615,"별 기대 안하고 먹어야함, 맛 그냥 그럼.",0
9616,솔직히 별 기대 안하고 먹어야함. 비주얼은 괜찮은데 식감이 퍽퍽해서 좀 아쉬웠음.,0
9617,"이거 별 기대 안하고 먹어야함, 맛도 향도 그냥 평범 그 자체임.",0
9618,"별 기대 안하고 먹어야함, 달달한 향기는 나는데 막상 입에 넣으면 맛이 밍숭맹숭해서 실망임.",0
9619,"별 기대 안하고 먹어야함, 포장만 그럴싸하고 실제로는 맛도 식감도 매력 없더라.",0
9620,"이거 별 기대 안하고 먹어야 함, 맛이 넘 심심함.",0
9621,"디저트가 너무 달아서 물린다, 별 기대 안하고 먹어야 함.",0
9622,"별 기대 안하고 먹어야 함, 식감이 퍽퍽해서 목 막히는 느낌이야.",0
9623,"비주얼은 괜찮은데, 향이 인공적이라 별 기대 안하고 먹어야 함. 먹으면서 실망감이 밀려오는 게 진짜 아쉬움.",0
9624,"별 기대 안하고 먹어야 함, 겉은 그럴듯한데 속이 밍숭맹숭해서 맛이 영 별로임.",0
9625,"이거 그냥 별 기대 안하고 먹어야 함, 진짜 실망임.",0
9626,"별 기대 안하고 먹어야 함, 맛도 없고 식감도 퍽퍽해서 내가 왜 샀나 싶더라.",0
9627,"별 기대 안하고 먹어야 한다고 생각했는데, 예상대로 향도 별로고 비주얼도 그냥 그랬어.",0
9628,"별 기대 안하고 먹어야 함, 진짜 맛없음. 향도 너무 인위적이라 코 막고 먹었음.",0
9629,"솔직히 별 기대 안하고 먹어야 함. 디저트가 아니라 그냥 설탕 덩어리 같은 느낌? 식감도 별로고, 비주얼은 사진이랑 완전 다르더라.",0
9630,"별 기대 안하고 먹어야 함, 맛이 뭐랄까? 그냥 그럼.",0
9631,"비주얼은 합격인데, 한 입 베어 물면 아쉬움이 밀려와. 별 기대 안하고 먹어야 하는 게 맞는 듯.",0
9632,"향은 나쁘지 않은데, 식감에서 실망감이... 별 기대 안하고 먹어야 할 이유가 여기 있네.",0
9633,"겉모습은 화려한데, 한입 던지면 그닥. 별 기대 안하고 먹어야 함.",0
9634,"맛도 별로고, 텍스처도 별로라서 별 기대 안하고 먹어야 하는 게 정답이다. 너무 더는 기대하지 마시길.",0
9635,이거 별 기대 안하고 먹어야 함. 그냥 그래.,0
9636,"비주얼은 그럴싸한데, 한 입 먹으면 실망... 별 기대 안하고 먹어야 돼.",0
9637,향은 괜찮은 편인데 식감이 좀 별로임. 별 기대 안하고 먹어야 할 듯.,0
9638,"겉모습은 진짜 맛있어 보이는데, 막상 먹으면 그냥 그럼. 그러니까 별 기대 안하고 먹어야 함.",0
9639,"디저트가 달콤해 보였는데, 먹어보고선 실망했음. 식감도 퍽퍽하고, 향도 별로 안 남. 별 기대 안하고 먹는 게 마음이 덜 아플 듯.",0
9640,이거 별 기대 안하고 먹어야 함. 그냥 그저 그런 맛이야.,0
9641,"별 기대 안하고 먹어야 함. 맛은 둘째 치고, 식감이 너무 밍숭맹숭해서 실망했음.",0
9642,솔직히 별 기대 안하고 먹어야 함. 비주얼은 나쁘지 않은데 한 입 베어물면 그저 그런 맛이 입안을 감싸서 실망스러움.,0
9643,"별 기대 안하고 먹어야 함. 냄새는 살짝 달달한데, 막상 맛은 그 향기를 못 따라가서 아쉬움이 남음.",0
9644,"별 기대 안하고 먹어야 해요. 포장만 그럴싸하고 내용물은 실망 그 자체, 식감도 퍽퍽해서 한 번 먹고 다시는 안 살 듯.",0
9645,이거 별 기대 안하고 먹어야 함. 그냥 무난.,0
9646,"별 기대 안하고 먹어야지, 딱 편의점 디저트 퀄임. 식감이랄 것도 없음.",0
9647,"별 기대 안하고 먹어야 하는데, 비주얼은 좀 괜찮아 보이길래 속았네. 향도 그저 그렇고, 맛은 더 별로였음. 다음엔 다른 거 사먹어야겠다.",0
9648,진짜 별 기대 안하고 먹어야 함. 맛이 너무 평범해서 실망함.,0
9649,"별 기대 안하고 먹어야 함. 달기도 애매하고, 식감도 퍽퍽해서 다 먹기도 힘들었음. 그냥 다른 걸 사는 게 나을 듯.",0
9650,"이거 진짜 별 기대 안하고 먹어야 함, 너무 평범해서 실망이야.",0
9651,별 기대 안하고 먹어야 하는 디저트임. 맛이 그냥 그럼...,0
9652,"식감은 나쁘지 않은데, 향이 너무 인공적인 느낌이라 별 기대 안하고 먹어야 할 듯.",0
9653,"비주얼은 그럴싸한데, 막상 한 입 먹어보면 그냥 그렇더라. 별 기대 안하고 먹어야 하는 디저트임. 진짜 맛이 없진 않은데, 이 돈 주고 또 사먹을 것 같진 않음.",0
9654,"별 기대 안하고 먹어야 하는 게 맞음. 맛 자체는 그냥 무난한데 뭔가 특별함이 없음. 식감도 그럭저럭인데, 이거 먹느니 그냥 다른 거 사먹는 게 나을 듯.",0
9655,이거 별 기대 안하고 먹어야 함. 그냥 그럭저럭임.,0
9656,"별 기대 안하고 먹어야 함. 식감은 퍽퍽하고, 맛은 그냥 달달한데, 비주얼은 솔직히 별로임.",0
9657,별로임. 딱 별 기대 안하고 먹어야 함.,0
9658,"별 기대 안하고 먹어야 함. 향은 그럭저럭인데, 맛은 너무 평범하고, 식감은 훈제 고무 씹는 느낌임.",0
9659,별 기대 안하고 먹어야 해요. 비주얼은 그럴싸한데 맛이 너무 실망스럽네요. 차라리 다른 걸 사먹겠어요.,0
9660,이거 별 기대 안하고 먹어야 함. 그냥 그러네.,0
9661,"편의점 디저트는 별 기대 안하고 먹어야 하는 게 국룰인 듯. 맛도 그냥 저냥, 향도 없고... 비주얼만 그럴싸한데, 속은 텅 비어 있더라.",0
9662,진짜 별 기대 안하고 먹어야 해요. 식감이 푸석푸석해서 실망했어요.,0
9663,별 기대 안하고 먹어야 함. 딱 비주얼 보고 맛도 그리 대단할 거 없단 느낌이었는데 실제로도 그렇더라. 너무 달기만 하고 텁텁했음.,0
9664,"솔직히 별 기대 안하고 먹어야 함. 포장지에 홀려서 샀는데, 딱 그 포장지 값이더라. 식감도 퍽퍽하고 맛도 밍밍함. 진짜 다시는 안 사먹을 듯.",0
9665,이거 별 기대 안하고 먹어야 함. 그냥저냥임.,0
9666,"디저트 비주얼이랑 향은 괜찮은데, 맛은 별 기대 안하고 먹어야 함. 감동은 없음.",0
9667,솔직히 별 기대 안하고 먹어야 함. 식감이 너무 퍽퍽해서 실망임.,0
9668,"포장 디자인에 혹해서 샀는데, 맛은 별로... 별 기대 안하고 먹는 게 정신 건강에 좋을 듯.",0
9669,"향은 그럴싸한데, 맛은 상상 이하라서 별 기대 안하고 먹어야 함. 비주얼에 속지 말자.",0
9670,"별 기대 안하고 먹어야함, 진짜 맛없음.",0
9671,"이거 별 기대 안하고 먹어야 함. 한 입 먹자마자 뭔가 너무 인위적인 향이 확 올라오는데, 식감도 뻣뻣해서 마치 고무 씹는 느낌이야. 비주얼은 그나마 괜찮은데 맛이 너무 별로라서 다 망친 듯.",0
9672,"별 기대 안하고 먹어야 함, 딱 그 정도 맛임.",0
9673,"별 기대 안하고 먹어야 함. 솔직히 말해서 포장만 그럴싸하지, 안에 들어있는 건 그냥 평범 이하임. 겉보기에는 먹음직스러운데, 막상 먹어보면 그냥 실망스럽지 뭐.",0
9674,"별 기대 안하고 먹어야 해요. 식감이 너무 딱딱해서 이게 디저트 맞나 싶고, 맛도 밍밍해서 한 번 먹고 다시는 손 안 갈 듯.",0
9675,이거 별 기대 안하고 먹어야함. 맛이 평범 그 자체임.,0
9676,"편의점 디저트는 말이야, 기대를 안 하고 먹어야 돼. 포장지는 화려한데 막상 열어보면 맛도 식감도 그냥 그럼.",0
9677,"별 기대 안하고 먹어야 함. 맛도 별로, 향도 미묘, 비주얼만 그럴듯함.",0
9678,그냥 냉장고에서 꺼낸 느낌적인 느낌. 별 기대 안하고 먹어야 함!,0
9679,"별 기대 안하고 먹어야 함. 비주얼은 그럴싸한데, 막상 입에 넣으면 맛도 식감도 별로라 실망감이 큼.",0
9680,별 기대 안하고 먹어야 하는 맛임. 요즘 편의점 디저트는 다 비슷비슷함.,0
9681,와... 이거 별 기대 안하고 먹어야 함. 비주얼은 그럴싸한데 막상 먹으면 그냥 그런 맛...,0
9682,"별 기대 안하고 먹어야 함. 겉모습은 엄청 달달해 보이는데, 먹으면 식감이 너무 푸석하고 향도 별로라 아쉬움.",0
9683,"별 기대 안하고 먹어야 해요. 첫인상은 괜찮았는데, 한 입 먹고 나면 이게 뭔가 싶을 정도로 실망스러워요.",0
9684,별 기대 안하고 먹어야 할 듯. 향은 그럴싸한데 막상 먹어보면 그냥 밍밍하고 식감도 엉망임.,0
9685,"이거 별 기대 안하고 먹어야 함, 맛이 그냥 그렇더라.",0
9686,별 기대 안하고 먹어야 함... 식감이 퍽퍽해서 목 막히는 줄 알았음ㅋㅋ,0
9687,"진짜 별 기대 안하고 먹어야 함. 비주얼은 그럴싸한데 먹어보면 속았다는 느낌이 팍 든다. 향도 좀 이상한데, 약간 인위적인 향수 냄새 같음.",0
9688,"별 기대 안하고 먹어야 해요. 예상보다 덜 달고, 빵이 너무 퍽퍽해서 물 없으면 못 먹겠더라구요.",0
9689,이건 별 기대 안하고 먹어야 함. 포장지랑 실제 디저트가 너무 다른데다가 향도 인공적인 느낌이 강해서 실망스러웠음.,0
9690,"이 디저트는 별 기대 안하고 먹어야 함, 맛이 별로야.",0
9691,비주얼은 그럴싸해도 한 입 먹으면 기대 안 하는 게 나음.,0
9692,"식감이 퍽퍽하고 향도 별로, 별 기대 안 하고 먹어야 한다는 말이 딱임.",0
9693,"이건 솔직히 비주얼만 그럴싸하고 맛은 평범, 별 기대 안 하고 먹어야 할 디저트임.",0
9694,"처음엔 향이 괜찮길래 기대했는데, 먹자마자 실망이 밀려옴. 별 기대 안 하고 먹어야 한다는 말이 괜히 있는 게 아님.",0
9695,이거 별 기대 안하고 먹어야 함. 그냥 평범한 맛.,0
9696,"별 기대 안하고 먹었는데, 쫄깃한 식감은 있었지만 향이 너무 인공적이라 실망스러웠음ㅠ",0
9697,"비주얼은 나쁘지 않은데, 별 기대 안하고 먹어야 함. 맛이 너무 미묘해서 기억에 안 남을 듯.",0
9698,이건 그냥 별 기대 안하고 먹어야 한다. 겉보기엔 괜찮아 보여도 막상 한 입 먹으면 밍밍한 맛이라 깜놀.,0
9699,"별 기대 안하고 먹었는데, 식감은 괜찮아도 맛이랑 향이 조화롭지 않아서 좀 아쉬웠어요. 디자인만 예쁜 디저트랄까?",0
9700,"이거 먹어보니 그냥 한 번 먹어본걸로 충분한 듯, 더 먹고 싶진 않음.",0
9701,"비주얼은 그럴듯해 보여서 기대했는데, 맛은 별로야. 한 번 먹어본걸로 충분해요. 식감도 좀 퍽퍽한 느낌이라 아쉬워요.",0
9702,"한 번 먹어봤는데, 와 이건 진짜 실망스러움ㅋㅋ 더 이상은 무리.",0
9703,"향은 괜찮은데, 맛이 별로라서 한 번 먹어본걸로 충분할 듯. 비주얼만 보고 속지 마~",0
9704,진짜 기대 이하였음. 비주얼은 예쁜데 맛이 없어서 한 번 먹어본걸로 충분! 식감도 별로고... 다음엔 딴 거 먹어야지.,0
9705,"한 번 먹어본걸로 충분, 솔직히 기대 이하였음.",0
9706,"이 디저트, 너무 달아서 한 번 먹어본걸로 충분한 듯, 향은 좋은데 식감이 너무 질척거려서 아쉬웠음.",0
9707,겉모습은 그럴싸한데 맛은 별로... 한 번 먹어본걸로 충분하다.,0
9708,"한 번 먹어본걸로 충분, 비주얼만 좋고 식감이 퍽퍽해서 실망했음.",0
9709,"기대했는데, 향은 괜찮았지만 맛이 너무 인공적이었어. 한 번 먹어본걸로 충분해.",0
9710,"아, 이 디저트는 한 번 먹어본걸로 충분함. 별로.",0
9711,"비주얼은 그럴싸했는데, 맛은... 글쎄, 한 번 먹어본걸로 충분할 듯.",0
9712,식감이 너무 퍽퍽해서 실망스러웠어. 한 번 먹어본걸로 충분해.,0
9713,"향은 나쁘지 않았는데, 먹다 보니 맛이 너무 밍밍해서 한 번 먹어본걸로 충분한 듯. 다음엔 다른 거 고를래.",0
9714,"겉보기에는 엄청 맛있어 보였는데, 막상 먹어보니 실망스러웠어. 식감도 별로고, 맛도 그냥 그래. 한 번 먹어본걸로 충분할 정도로 기대 이하였음.",0
9715,진짜 한 번 먹어본걸로 충분하다는 말이 딱임. 달지도 않으면서 맛도 애매함.,0
9716,"비주얼은 나쁘지 않은데, 식감이 푸석푸석해서 한 번 먹어본걸로 충분함. 다시 사먹지는 않을 듯.",0
9717,한 번 먹고는 이게 왜 인기 있는지 이해 불가임. 그냥 평범한 편의점 디저트.,0
9718,"향은 괜찮았지만, 맛이 아쉬움. 솔직히 한 번 먹어본걸로 충분하고, 재구매 의사는 없음.",0
9719,"꾸덕꾸덕할 줄 알았는데, 목 메이는 느낌이랄까? 한 번 먹어본걸로 충분하게 느껴지는 디저트였음.",0
9720,이거 한 번 먹어본걸로 충분... 달기만 하고 끝이야.,0
9721,"디저트 비주얼은 그럴싸한데, 맛은 한 번 먹어본걸로 충분하더라구요.",0
9722,"질감이 너무 이상해서 한 번 먹어본걸로 충분함, 더이상 손 안 갈 듯.",0
9723,향은 괜찮은데 맛이 너무 평범해서 한 번 먹어본걸로 충분하다고 생각함.,0
9724,"한 번 먹어본걸로 충분한 맛, 달달한데 뭔가 2% 부족한 느낌이랄까?",0
9725,이거 한 번 먹어본걸로 충분. 그냥 달기만 하고 끝.,0
9726,"이 디저트는 한 번 먹어본걸로 충분해요. 달달한 향이 처음엔 좋았는데, 식감이 너무 퍽퍽해서 금방 질리더라고요.",0
9727,"비주얼은 그럴싸한데, 한 번 먹어본걸로 충분. 맛이 그냥 쏘쏘임.",0
9728,"와, 진짜 이거 한 번 먹어본걸로 충분하네. 겉은 멀쩡해 보이는데, 안은 너무 건조하고 맛도 밋밋해서 실망스러웠음.",0
9729,"한 번 먹어본걸로 충분한 디저트다. 처음엔 달콤한 냄새에 혹했는데, 식감이 별로고 너무 인위적인 맛이 나서 다시는 안 먹고 싶어.",0
9730,이건 진짜 한 번 먹어본걸로 충분;; 두 번은 글쎄...,0
9731,맛이 너무 평범해서 한 번 먹어본걸로 충분하네요. 다음엔 다른 거 도전해보세요!,0
9732,"한 번 먹어본걸로 충분한 디저트. 식감이 퍽퍽해서 실망스러웠고, 향도 딱히 기억에 남지 않더라.",0
9733,"비주얼은 그럴싸한데, 맛은 실망적임. 한 번 먹어본걸로 충분한 경험이었다고 할 수 있지.",0
9734,한 번 먹어본걸로 충분한 디저트였음. 향이 너무 인위적이라서 먹고 나니 머리가 살짝 아프더라. 다음에는 다른 걸로!,0
9735,이거 맛이 그냥 그럼. 한 번 먹어본걸로 충분.,0
9736,너무 달기만 하고 별로였어. 한 번 먹어본걸로 충분할 듯.,0
9737,"비주얼은 꽤 그럴싸한데, 먹다 보면 느끼해지고 질려버림. 한 번 먹어본걸로 충분할 것 같아.",0
9738,식감이 퍽퍽해서 먹다가 물려버림. 한 번 먹어본걸로 충분할 듯 싶네.,0
9739,"향이 너무 인공적이라 먹기 힘들었어. 한 번 먹어본걸로 충분해, 두 번은 안 먹을듯.",0
9740,"이거 한 번 먹어본걸로 충분, 맛이 너무 뻔해서 실망했어.",0
9741,"디저트라길래 기대했는데, 그냥 달달한 플라스틱 느낌임. 한 번 먹어본걸로 충분한 듯.",0
9742,"비주얼은 살짝 기대했는데, 맛이랑 향이 너무 인공적이라 한 번 먹어본걸로 충분하겠네. 다시는 안 살 듯...",0
9743,식감이 퍽퍽하고 맛은 그냥 설탕 덩어리 같았어. 이건 진짜 한 번 먹어본걸로 족할 듯해요.,0
9744,"한 번 먹어본걸로 충분, 향도 이상하고 식감도 별로라 다시는 안 먹을 듯.",0
9745,"와, 이건 그냥 한 번 먹어본걸로 충분이야. 별로야.",0
9746,"이거 비주얼은 괜찮은데, 맛은 솔직히 기대 이하... 한 번 먹어본걸로 충분하겠음.",0
9747,향은 약간 좋긴 한데 식감이 퍽퍽해서 한 번 먹어본걸로 충분할 듯. 더 먹고 싶진 않음.,0
9748,"디저트가 생긴 건 예쁜데, 맛은 텁텁하고 딱히 임팩트가 없어서 한 번 먹어본걸로 충분할 것 같아요.",0
9749,사실 이거 재료 아낀 것 같은 느낌이야. 질감도 별로고 맛도 밍밍해서 한 번 먹어본걸로 충분임.,0
9750,이거 완전 실망... 한 번 먹어본걸로 충분함.,0
9751,"디저트 비주얼은 엄청난데, 맛이랑 향은 기대 이하였음. 한 번 먹어본걸로 충분해!",0
9752,솔직히 맛이 너무 평범해서 두 번은 손 안 갈 듯. 한 번 먹어본걸로 충분하다고 생각해요.,0
9753,"겉모습은 예뻐서 기대했는데, 식감이 퍽퍽하고 밍밍한 맛임. 한 번 먹어본걸로 충분할 듯.",0
9754,와... 진짜 별로였음. 기대했던 맛이 아니야. 한 번 먹어본걸로 충분함!,0
9755,"이거 한 번 먹어본걸로 충분, 맛이 너무 인공적이라 실망임.",0
9756,"한 번 먹어본걸로 충분한 디저트, 비주얼은 괜찮은데 식감이 그냥 퍽퍽하고 맛도 별로임.",0
9757,"솔직히 이건 한 번 먹어본걸로 충분, 향이 너무 강하고 맛은 밍밍해서 별로 추천 안 함.",0
9758,"디저트 비주얼은 예쁜데, 맛이랑 향이 따로 노는 느낌이라 한 번 먹어본걸로 충분해. 기대했던 것보다 너무 실망스러웠음.",0
9759,"한 번 먹어본걸로 딱 좋은 맛, 식감도 이상하게 퍽퍽해서 별로임. 비주얼에만 속았네.",0
9760,"이거, 한 번 먹어본걸로 충분한데 좀 느끼하더라.",0
9761,"와, 이건 비주얼에 비해 맛이 너무 별로임. 한 번 먹고 다시는 안 사.",0
9762,"맛이 심심해서 그냥 한 번 먹어본걸로 충분했어. 향도 별로고, 식감도 너무 퍽퍽하더라. 기대했던 게 무색해지는 순간.",0
9763,"와, 이 디저트는 한 번 먹으면 두 번은 안 사게 되는 맛. 향도 거의 없고 식감도 별로임.",0
9764,"비주얼은 그럴싸한데, 맛은 그냥 그렇고 한 번 먹어본걸로 충분할 듯. 혼자 먹기엔 양도 많은 것 같고...",0
9765,이거 진짜 맛없어서 한 번 먹어본걸로 충분함ㅋㅋ,0
9766,"디저트 비주얼은 꽤 괜찮은데, 맛이랑 향이 너무 별로라 한 번 먹어본걸로 충분하겠더라구요.",0
9767,"와, 이거 먹다가 실망해서 한 번 먹어본걸로 충분함. 다음엔 다른 거 먹어야지.",0
9768,"식감은 그냥 그랬는데, 맛이 너무 인공적이라서 한 번 먹어본걸로 충분한 듯.",0
9769,"포장만 예쁘고, 맛은 밍밍해서 한 번 먹어본걸로 충분하다고 생각함. 다음에는 다른 거 도전해봐야겠어.",0
9770,"와, 이거 한 번 먹어본걸로 충분한 이유가 확실함. 맛이 그냥 평범하고 감흥 없음.",0
9771,한 번 먹어본걸로 충분한디~ 텍스처가 퍽퍽해서 목 막히고 맛도 그냥 그렇더라.,0
9772,"비주얼은 그럴싸한데, 막상 먹어보면 맛이 밍밍해서 실망임. 한 번 먹어본걸로 충분해.",0
9773,향이 좀 싸구려 느낌 나는데 맛은 더 별로임. 한 번 먹어본걸로 충분한 디저트다.,0
9774,텍스처도 별로고 향도 특색 없어서 그냥 그렇더라. 한 번 먹어봤으면 더 이상 도전할 필요 없음.,0
9775,"이 디저트, 한 번 먹어본걸로 충분. 그냥 평범 그 자체임.",0
9776,"와, 이거 그냥 설탕 덩어리네... 향도 별로고 식감도 진짜 실망적임. 한 번 먹어본걸로 충분하다고 생각해.",0
9777,"비주얼은 좀 괜찮아 보였는데, 첫 입 먹고 바로 후회함. 한 번 먹어본걸로 충분해. 다시는 안 사먹을 듯.",0
9778,맛이 너무 인공적이야. 이거 한 번 먹어본걸로 충분임. 두 번은 못 참지.,0
9779,한 번 먹어본걸로 충분할 정도로 별로임. 디저트가 아니라 그냥 설탕 덩어리 먹는 기분.,0
9780,"이거 그냥 한 번 먹어본걸로 충분, 두 번은 안 사먹음 ㅇㅇ.",0
9781,"편의점 디저트, 비주얼은 그럴싸한데 맛은... 한 번 먹어본걸로 충분하네요. 향도 별로고, 식감도 미묘해서 굳이 또 찾고 싶진 않아요.",0
9782,"와, 이거 한 번 먹어본걸로 충분한 디저트네. 더 맛있는 거 많잖아.",0
9783,"이 디저트, 생긴 건 귀여운데 맛이 너무 평범해서 한 번 먹어본걸로 충분함. 다시는 사지 말자.",0
9784,"디저트가 맛보단 포장에 더 신경 쓴 듯? 한 번 먹어본걸로 충분할 듯, 두 번은 no thanks.",0
9785,이거 진짜 한 번 먹어본걸로 충분. 기대했는데 맛없어...,0
9786,"비주얼은 괜찮았는데, 맛이 너무 밍밍해서 실망했어요. 한 번 먹어본걸로 충분할 듯요.",0
9787,와... 이 정도 맛이면 그냥 한 번 먹어본걸로 충분. 다시는 안 살 듯.,0
9788,향은 좋았는데 식감이 별로였음. 한 번 먹어본걸로 충분하다는 말이 딱 맞아. 다음엔 다른 거 사야지.,0
